# key_policy=per_sample_key rounds=5 n_pairs=10000 seed=100004
c0l,c0r,c1l,c1r,delta_left,delta_right,v0,v1,label
30181,18270,16972,29237,14249,13675,12987,12409,0
31574,27962,53048,38342,46190,63740,5740,23294,1
22408,11392,9892,29024,28972,24032,31496,22468,0
23479,22095,1621,5999,24034,16672,3576,4410,1
7134,17478,10199,5421,15369,20843,24472,13050,0
20021,63915,14810,7573,30703,58430,47006,9295,1
5819,59340,9451,23845,12880,47849,61815,31182,0
46810,44586,44248,63546,6658,22032,6384,21730,1
54135,17504,41950,59001,28841,41497,38679,17831,0
54736,24812,17982,30592,37870,5996,46396,12734,1
55330,8702,64346,34452,9080,42858,63964,32206,0
64630,52784,22852,55267,42290,6611,12870,36519,1
20727,35299,16692,41617,4547,11122,55572,58277,0
29557,40716,41603,41480,53750,15620,60537,139,1
22221,4716,6600,28366,20229,31906,17569,30470,0
30570,58256,2820,54124,31854,12540,38138,55400,1
648,10170,18289,37651,17913,46249,9522,54370,0
31815,62231,57449,3050,39982,63741,36688,60291,1
19131,62285,9654,1272,28429,63413,47606,8526,0
48021,26811,2555,61015,45678,34540,54062,59308,1
54336,23682,10318,56689,64526,33267,35010,62783,0
35102,2197,61379,8318,26333,10475,33163,53181,1
23512,713,25968,15086,16040,14375,22801,24478,0
27577,25878,62980,50968,40381,41486,3759,12572,1
548,2466,48880,47232,48340,45346,2950,1648,0
16357,25314,47115,33182,34798,58236,23815,14741,1
22689,32242,60610,13513,46179,18747,9555,55307,0
2785,59622,43723,7246,41002,62632,57863,46725,1
53417,57417,18664,40269,38977,32004,12512,54693,0
63643,32772,9399,14957,56364,47721,30879,7898,1
62716,41513,8203,19657,54519,61152,22229,27842,0
57611,31835,62831,34921,5220,62514,40272,32006,1
37535,16421,17873,16799,55118,442,53946,1102,0
23734,58227,64640,61239,41014,3140,49093,5047,1
34248,49609,54527,13270,20791,61983,17409,59177,0
40826,14807,4932,63787,35902,49404,42669,60015,1
20351,63740,62376,28723,48343,35023,46979,33691,0
64020,2847,4334,40836,60154,38043,61707,36714,1
50886,18745,2948,53266,52546,39211,36863,56214,0
54931,32248,30942,63703,44621,34095,43883,32777,1
12399,1232,25392,29609,21343,30585,13503,4249,0
18644,37666,62130,3446,47718,40532,56310,65476,1
36823,15706,13902,59636,47513,54702,45709,57018,0
15386,8633,23568,5617,24586,13384,7587,18913,1
22981,40666,50332,10793,40281,46323,50975,61109,0
33758,5693,2848,8705,35070,13372,38371,10529,1
8368,22005,3778,37960,11890,49597,30021,39562,0
34175,15134,59313,1043,25294,16141,48737,58274,1
63331,38857,65352,55267,2091,16426,24746,10411,0
41041,44549,51235,27173,26738,50208,3668,41478,1
65514,36295,45318,53754,20204,23613,29229,24828,0
56171,61378,62697,9393,12162,52083,13481,53336,1
25088,19619,13846,7314,21526,20529,11939,10884,0
43196,33280,5725,12999,48865,45255,10940,9370,1
38354,34929,30003,11807,57569,42606,7587,23340,0
19010,7786,60412,51604,41406,55294,21544,8808,1
19982,30637,26293,15092,10427,19801,14755,23617,0
20497,33254,49735,18274,37462,50820,53751,34085,1
49589,39227,53421,57917,4376,31494,22670,12944,0
8318,58567,39536,2731,47630,61036,50361,37083,1
7602,31679,14714,21782,9416,11945,26125,27756,0
19218,31345,14580,32165,29670,2004,12643,17745,1
58692,39034,14581,59464,56753,28722,32062,53437,0
20180,4516,23330,43376,5622,47316,24432,62034,1
53586,44429,63835,21791,10249,63634,31967,44100,0
63737,62861,37040,42603,26697,21478,3444,14043,1
38852,6492,56201,65186,19533,59390,36504,9515,0
4477,35692,3763,4113,8142,39805,39441,7842,1
1339,15134,55149,31922,53846,18348,15909,43999,0
20053,57864,46663,5784,63506,62608,44125,41183,1
37875,50370,55644,14937,19119,65179,22321,58117,0
795,7009,54541,32900,54806,39909,6266,21897,1
6698,3433,46197,11514,44639,8595,5955,39055,0
58533,9436,21731,57368,45126,50372,49273,46331,1
2673,39709,50823,3985,52470,38028,37228,51478,0
60641,62155,26568,16221,35625,52630,7722,22677,1
52037,2919,7439,3711,54858,1304,49186,4976,0
14574,23440,30372,29049,20042,10985,25470,2013,1
42443,12982,3089,56727,43482,61217,38781,53638,0
7537,26526,42164,49481,47557,42711,31471,26109,1
22575,60104,48808,6227,59015,62107,45799,42747,0
58874,29440,54180,28700,13918,796,38650,41912,1
14770,54738,27461,7380,21239,51462,60512,30609,0
31830,9367,54204,40831,45034,48104,22721,19651,1
8061,35941,27099,59560,30374,25805,37656,33139,0
27413,55261,37131,22849,64030,36508,48328,51274,1
19246,20957,20595,54394,7005,34215,6899,33801,0
25455,13129,63381,56081,38138,59480,20518,11396,1
24854,17975,39801,29945,64111,13006,10017,61312,0
45742,16941,45220,5221,522,22088,61571,42177,1
57236,61615,5535,39433,51723,27302,12091,36758,0
34792,56084,49201,39919,18393,16635,23804,23518,1
3334,42541,52388,8203,49570,34342,43819,60591,0
39899,37392,44549,11103,13790,47439,2507,34138,1
5182,35844,15378,39317,10284,5521,38970,42375,0
44417,6539,45438,58005,7423,64286,46090,21483,1
16684,18502,612,59475,17224,40981,2410,59959,0
31072,10624,39330,32032,57538,21664,20704,58498,1
45632,41880,25346,56191,53570,30951,4568,47229,0
46810,44828,17120,32580,62522,53336,6598,15780,1
47045,57239,14551,28812,36626,44827,26706,18523,0
43056,8793,62982,10477,24118,2740,35433,57067,1
34144,9844,38028,61135,4588,51387,41748,31299,0
893,28227,52120,54595,51429,47872,27966,7899,1
13504,47542,17255,13111,30631,35457,36214,28752,0
50850,43554,7820,1694,55342,44220,27776,6162,1
58308,60725,63735,12843,6963,57118,3825,51932,0
58024,39446,41969,25997,16729,65435,30910,50812,1
36137,3199,4545,48534,40168,45545,33110,44119,0
60869,56426,25583,1666,36394,56040,12719,25965,1
46433,11056,49536,51079,29921,60599,40529,1543,0
44288,32709,1734,57537,43974,40708,53957,58887,1
26144,8309,4111,60449,30255,52308,18005,64558,0
36834,773,2020,34737,34822,33972,36071,32853,1
11432,29207,42059,42478,35043,55289,24255,421,0
57324,27771,48730,25471,25014,3844,45975,56613,1
56042,24792,22704,27729,33370,3209,47666,13537,0
43326,60764,35172,63812,8282,5144,17506,28704,1
51568,18222,2456,46983,49384,61609,36446,48671,0
16862,55684,25056,3576,8254,54396,39002,27672,1
12153,4940,35819,21256,42130,16452,15413,55523,0
28037,38565,65415,41188,37378,13889,64288,24419,1
56186,8781,62837,36718,11791,44323,63799,31259,0
32697,23573,47011,16525,51226,7320,9132,63278,1
34034,47334,3324,39464,34830,8910,15380,38612,0
48287,4152,55971,3720,26172,7856,44199,54315,1
31394,42221,56049,15989,41043,39576,56911,58500,0
12551,46024,13524,64808,1491,20192,33487,51708,1
61319,60968,45308,2519,24443,59391,431,47403,0
60242,30745,53685,42649,15079,56960,37707,30508,1
8725,47149,6601,57051,15324,26358,39480,50962,0
5262,35307,46408,14989,41414,45926,40293,36805,1
64818,37749,11808,64252,54034,27017,28231,54492,0
52940,11708,20182,49524,32794,60616,58224,36770,1
13353,2680,7804,5168,10837,7752,15953,2636,0
27786,15891,9368,755,18450,15584,21145,9835,1
60443,45084,9241,53255,51202,24603,23559,62494,0
37738,1858,7996,51110,35926,49380,37928,55450,1
49874,1313,49969,31456,483,32705,51187,47569,0
62234,35670,16896,17999,45338,52505,30796,1103,1
38733,2950,28329,28764,63972,31706,40139,7925,0
60711,52538,54709,63707,14482,13793,8221,11630,1
37086,27313,57111,50008,20425,43497,64111,7247,0
7629,15543,55259,8771,51734,7924,8570,62872,1
20179,8547,10396,64254,26191,56221,28592,53858,0
50326,3765,8340,34437,58370,34864,51747,42513,1
36164,1434,50581,53119,18641,51941,35038,2794,0
18170,40192,29004,63207,14262,27623,56314,34731,1
63205,43826,27076,45192,40737,7098,24023,55628,0
54923,43171,50498,19037,5065,58110,32296,36639,1
6957,3590,32474,38083,26103,39621,5419,59929,0
7228,7208,13169,1524,12109,6620,20,13957,1
54923,44907,19314,15023,40441,38340,31200,29149,0
58826,20741,18332,56929,41558,36708,46287,39421,1
12882,23593,31167,29154,19437,11723,28283,2141,0
9123,45030,34725,14210,41990,39012,35909,45095,1
61400,61551,58871,65326,2607,3905,8119,6873,0
14264,55636,18410,1444,28754,56560,61164,16974,1
19884,10280,27091,35534,9343,41702,25988,58141,0
29502,32191,62405,17923,33019,15292,3713,46534,1
44949,29582,13403,61306,39886,40180,56347,56097,0
40250,6254,17392,29590,57034,27640,34132,12390,1
22666,53263,18577,46115,4123,25644,34949,64690,0
44899,13304,5114,43715,48281,39227,40091,47417,1
40662,48513,35340,50393,5338,31064,9047,20181,0
50456,4881,31034,52129,48162,55472,54793,45723,1
49396,60277,29,19948,49385,42649,11137,19953,0
643,57394,39597,13534,38958,54508,58033,44659,1
15987,36401,17204,27599,32071,58878,45122,10491,0
34952,31051,29798,57844,64750,39103,61891,38290,1
1674,28036,47630,39100,48260,62776,27406,8882,0
21581,18571,56875,36463,35430,50916,7366,20548,1
50405,127,58987,29751,8846,29768,50330,37468,0
12694,28674,9510,50920,5296,46826,16788,58318,1
60321,29871,57205,40843,13524,60196,40718,16638,0
22017,39524,51554,28180,40803,62576,52325,42870,1
36817,28845,55742,62524,22127,33937,65404,11650,0
20717,19364,15559,9180,27690,26744,6985,7963,1
7941,34489,56261,34256,50368,873,39356,24085,0
14699,18776,58689,4496,56362,22728,28723,62673,1
35121,43676,51865,24864,17320,52156,9133,43961,0
35977,53952,7415,3628,36990,56556,24137,4827,1
22841,29417,48884,31235,59341,2282,11216,50423,0
15450,57066,46976,16434,35802,40664,58032,63410,1
4137,51860,38558,59932,34487,8328,55997,31874,0
22447,57818,35813,37026,56394,29048,46709,6983,1
20712,45010,50651,41398,38195,3684,65338,25709,0
16506,62077,5696,18629,22074,47800,45575,24197,1
59905,60293,20173,32297,42188,38316,388,12516,0
49500,4870,13358,28387,62834,32229,53850,23245,1
33846,31225,23771,54760,55533,44049,64975,35123,0
10235,62018,46977,24250,36986,44280,54713,59707,1
35200,61921,30054,31282,64742,35795,30817,3924,0
49305,37339,6259,64755,55530,27944,20802,58496,1
47504,13033,30303,61545,53199,49792,35705,34358,0
7999,29138,41593,4565,48454,24583,28397,45996,1
65394,24098,15223,14411,50181,26217,41296,828,0
3909,28053,36515,45297,33254,56676,25296,15954,1
3799,10376,31005,17163,30666,27523,9823,14870,0
9145,19549,19383,10433,26638,25756,28644,25462,1
47036,64940,50653,41234,29281,23742,18960,25807,0
46373,48386,27971,6455,55398,42037,2087,29812,1
54943,42785,17489,65435,37582,22714,29118,48074,0
57537,42709,7703,11602,65238,35719,17940,13125,1
42860,20931,54970,37328,29142,49171,63151,18282,0
60151,45546,18129,20814,44070,57508,23325,6047,1
35860,22530,54053,23185,24369,659,54294,35252,0
58779,3278,55157,15335,13038,14121,59733,60562,1
40146,30742,11481,13060,45067,19218,58564,8157,0
17226,6924,33952,43172,51178,45992,22598,11268,1
7016,16254,61730,17277,59978,31747,9238,45663,0
16219,61941,47045,27899,34974,40206,52910,56126,1
6917,33987,1506,48494,7911,14765,40902,47244,0
17594,62897,40264,24577,55794,38320,45323,64841,1
22492,30392,58174,3592,46306,30896,8548,60726,0
22510,29653,8688,12649,30238,17084,9275,4249,1
48283,17212,26167,56151,55980,39019,65447,48480,0
18878,3056,16796,30434,2082,32018,16974,14206,1
47317,36061,43543,15491,4802,45150,13320,38548,0
9144,31996,18488,3182,27520,28818,24388,17494,1
19524,50139,24493,14698,5097,64177,36767,26311,0
3807,53868,44817,48737,41422,27661,56499,4464,1
2003,22628,55027,49612,53536,39336,24503,5951,0
1637,57497,26219,30500,24590,38845,59132,4431,1
25308,47200,29810,5321,5806,44201,55996,24763,0
8652,56212,50618,54032,58486,2180,64088,5802,1
8818,38321,10686,442,3020,37899,47043,10244,0
55895,39937,24681,29373,47678,61116,18006,4820,1
13547,31177,43147,48319,40032,50550,19746,5172,0
64547,21365,49,54197,64530,32960,44886,54148,1
49330,19997,27379,41854,43585,60771,36527,51597,0
53640,17587,24578,63995,45450,48456,38203,39417,1
47158,505,14104,35555,36654,35610,47567,48635,0
5474,7337,62769,58264,57427,65329,2507,5801,1
14512,2579,7960,48554,10152,47033,12963,41650,0
16422,63314,28,41976,16442,21674,46964,41956,1
2369,30631,52554,3570,50187,31317,32486,49336,0
9986,63468,61688,50292,55290,13208,53486,13452,1
17582,51666,61988,36302,46730,17436,36220,32746,0
19071,63892,33794,17498,52861,48590,46059,49240,1
29578,52742,22509,14352,9319,62998,48524,28669,0
49319,41469,43261,40213,26714,15592,24922,13800,1
13541,6821,59924,35914,57073,38639,11840,26206,0
11226,25706,47576,8778,37378,17952,20400,39826,1
47594,30615,46274,32779,3368,63388,52861,13513,0
2575,63603,45183,37855,47728,27564,62076,9120,1
50465,39136,53061,7535,2660,34191,24001,53802,0
8382,23892,23684,9596,31802,30760,32234,31224,1
49950,11667,48574,36206,32416,41213,61069,12496,0
43242,51451,28476,27551,51158,41828,24593,1187,1
33877,43497,38596,10294,4753,33247,11708,48882,0
12381,16224,31891,3868,19662,12412,3901,29583,1
29412,62525,46950,13290,50562,51159,34521,33932,0
39427,21937,1121,30497,40546,8848,53170,29504,1
64491,44791,8811,2493,55680,42826,21788,11222,0
57015,34008,185,26212,56846,58044,23151,26333,1
696,4139,62763,9815,63379,13948,4755,54140,0
22988,48256,21362,21199,2750,61007,58700,445,1
61362,37356,17613,35415,43903,7099,32350,52890,0
32793,3976,30873,17021,63616,19957,36753,15076,1
14121,45941,50819,51739,61866,31086,33884,3224,0
12981,9210,37468,63330,41193,54424,4431,25918,1
34690,49544,29535,60631,62685,11615,17930,40840,0
41920,40335,13306,41303,36922,15576,15951,37549,1
48550,44177,33607,48898,16097,5011,4407,15429,0
23939,29570,40373,7990,49206,27828,11777,33411,1
23366,57193,8594,22640,31444,34585,33839,31202,0
31331,3540,33082,45487,64345,48251,30647,12437,1
14671,7340,24150,33767,26393,40779,9699,56753,0
14761,53840,17404,64740,31317,11956,60409,48920,1
23844,20949,5078,44280,20210,64813,3313,48942,0
43448,6964,55414,18024,29134,23900,45708,40478,1
48058,52332,52389,12328,30495,64580,30678,64653,0
62583,11976,20081,47167,47622,38647,55999,63054,1
21024,37792,5555,61448,18323,25512,49536,58811,0
8675,27937,2970,23626,10873,12651,19650,22480,1
42422,22921,58678,29887,16512,11574,64575,37257,0
12736,64903,58218,23390,53930,42713,52295,47156,1
32696,7738,4031,20461,28679,20951,24962,16466,0
36374,11544,16336,36972,45510,48500,41742,44988,1
30047,59278,64994,30883,35005,40749,37585,34113,0
16120,8259,41666,57531,39994,49400,7867,17017,1
35851,7016,25832,43819,59619,45123,38755,53187,0
38303,9403,25109,3744,63370,10779,45348,27829,1
16869,42579,18021,34049,1920,9042,59318,50020,0
6869,53521,18131,49573,23558,4276,52164,34678,1
44886,5739,63851,50726,22077,53325,47421,16205,0
6296,11114,48814,39246,42550,45604,13298,10208,1
59684,43663,4549,13699,63713,40716,17323,9286,0
36879,24595,37,33979,36906,58536,61468,33950,1
3406,7281,57722,15505,60468,8416,4415,56811,0
20324,33370,44958,20434,57594,52616,52542,57420,1
24694,6124,36113,35175,60775,40587,30618,1142,0
60490,11428,40168,59636,28834,50256,49390,29724,1
62704,21872,33706,26347,30554,13211,41344,58689,0
16359,26516,48841,23128,33070,15820,22643,58513,1
9098,14365,58994,59377,50680,57324,7063,387,0
38901,44422,15255,19830,44130,57584,14963,30433,1
24395,30676,51760,24441,38267,10413,10399,38217,0
60666,37866,27684,18342,32990,54348,32528,11138,1
57667,456,45161,35919,20778,36231,57483,15398,0
35339,41092,25132,18042,59431,59134,10895,9302,1
49709,39811,26601,23088,42436,49587,22958,15833,0
23639,27142,27521,23426,14294,12676,13905,12291,1
49103,2705,6904,30243,42295,31922,46430,27867,0
50822,21806,51915,45203,3149,58813,37800,31320,1
64825,60315,21815,62755,43022,7864,5794,40980,0
8012,27172,41318,28732,48682,6680,30056,53594,1
38584,32630,24793,804,63073,31826,59854,25597,0
65125,13295,9188,61425,56705,56350,52618,52245,1
13168,4009,57609,49194,53881,53123,15577,8483,0
26299,9584,33397,56460,58574,63996,17355,24313,1
4209,62031,50612,22475,54725,42372,57918,37503,0
1638,18389,21120,28657,21734,10276,16819,15729,1
37557,10407,59486,28848,31467,22551,47634,39150,0
8426,24082,53496,41474,61458,64528,32504,29434,1
36902,56600,56490,37391,19596,20247,19774,20133,0
9406,5893,55952,48553,65070,43692,13243,26425,1
16767,64508,59073,22761,42942,41749,47747,48680,0
289,35169,15567,43213,15854,8620,34880,37890,1
32490,18637,623,44360,31877,58757,13863,44839,0
31686,56947,56768,1207,42502,56004,42421,55671,1
27236,65331,9320,51275,19980,14200,38231,60451,0
5888,18934,17570,51013,21410,36531,24310,33767,1
46675,62802,59787,30870,24536,36292,17153,37149,0
64084,23435,44389,60234,22321,45249,41439,17967,1
4162,8049,23974,57748,19940,65253,3891,48178,0
40670,50361,44556,43194,12498,27651,23143,1718,1
62950,6912,22130,39850,41876,32938,61158,52696,0
58939,40715,26345,36583,32978,4588,31024,59406,1
18659,10599,55070,39717,40957,45634,24964,19515,0
64817,44275,34007,59895,31206,17668,20930,27936,1
7781,45115,311,11905,8018,40634,44638,12214,0
57654,24734,42788,29374,17938,4640,33192,54682,1
47665,40096,62481,1306,20000,39354,9873,61707,0
49401,20851,27383,57151,43534,36428,37258,46536,1
21215,6537,49631,45195,37632,43266,19286,29012,0
6557,13098,1870,16489,7891,29507,10935,18215,1
10336,16861,37099,11496,47243,27957,27069,48131,0
6313,49690,53851,54299,51954,5633,55987,1600,1
64539,22901,59052,33192,6839,55517,42350,26372,0
5848,26848,58905,51265,61633,41121,32312,11864,1
35515,41869,46677,39667,15598,14718,10550,11430,0
33124,9260,58190,45812,25130,38616,42312,20922,1
34907,55474,1849,12749,36706,59775,20713,14068,0
29285,49176,45599,21857,49274,38265,45693,59262,1
6711,8627,17910,59920,24513,52131,15236,45030,0
54238,31715,35732,63419,22602,35928,43069,31791,1
29694,14049,50915,3787,46365,14378,17695,51240,0
55441,14534,295,27970,55734,21892,57431,27749,1
57449,21120,63368,15510,6113,28182,45801,51998,0
6117,39006,16407,23390,22514,49920,36795,6985,1
16465,26825,28037,56839,11732,46798,10392,45954,0
25981,59195,63347,27063,37390,36492,33350,40644,1
46573,36766,64958,41384,18515,11830,14963,23574,0
42824,41579,5469,41937,45589,442,1315,46732,1
54132,8805,55874,1699,2358,9414,61713,56545,0
21571,49807,43257,45767,64698,28744,38604,6718,1
43386,11304,16118,52027,38796,59155,34130,62925,0
2504,30826,50042,3657,51890,30243,29090,52531,1
45201,59528,42264,27848,5513,33856,22553,51664,0
16676,39443,65334,28771,48658,60016,56119,36693,1
23921,46097,33652,65235,56837,19138,59744,32167,0
19861,4718,53883,55778,40942,52108,24571,2969,1
26724,56259,28097,7979,1445,50408,45991,29418,0
40241,50220,16179,31295,41474,48659,22813,17676,1
34051,52055,49730,15185,18241,61446,20052,63763,0
59779,36478,16797,4834,43038,40092,26621,21375,1
520,36820,46108,34768,46612,2052,36316,13260,0
35146,26654,12724,58370,47358,35868,57684,54710,1
13443,1332,28710,21546,17573,20766,12727,9228,0
21364,50250,10685,26135,31433,41565,38718,20394,1
4772,60367,10512,8746,15284,51685,63851,2874,0
5765,57982,38547,62987,32790,5237,62715,24728,1
28980,62525,9496,59498,21548,7255,34057,52594,0
5168,7600,37838,3644,34814,5004,2432,40434,1
54841,64888,57180,3031,2405,63151,11073,54411,0
28964,48638,56298,25522,43726,56908,52442,47192,1
59680,53856,15377,52649,54577,8137,15168,61880,0
41561,58841,5675,30185,46194,36912,18304,25538,1
49185,51770,11287,29048,60470,47938,2587,23919,0
16044,50606,33546,54474,48550,4452,64258,22464,1
63515,35546,2184,2767,61587,32789,29377,583,0
50327,15096,29933,40592,45178,42088,65135,60029,1
21793,19498,37611,4312,51146,23794,6411,33331,0
32759,15241,49097,20039,49214,30158,17534,61838,1
40815,14865,13521,54495,43966,61134,42366,57358,0
55860,51576,53298,24236,2566,38868,4940,36510,1
16991,20423,11777,20947,27742,7700,3480,32722,0
10306,43403,62561,43593,56355,962,33225,24104,1
11011,36142,43160,52449,33691,16847,42541,25721,0
61878,2622,38484,20893,26594,23459,64392,51145,1
48906,12368,63379,31383,18585,19143,36698,36100,0
31971,59142,28974,17946,3533,41244,39909,14132,1
26667,14874,9893,4905,20110,10547,21041,13708,0
12133,36874,2507,10839,9902,47709,49007,9116,1
14710,6891,61331,16474,55013,23217,9117,45001,0
55314,17100,22656,24445,32914,7601,39646,2045,1
47479,22393,30806,17632,49441,5017,60942,15542,0
61324,25299,30829,33809,38881,59074,36191,64636,1
28730,20569,38590,15043,59012,27290,8291,44157,0
55235,42482,27561,25866,48234,49400,29233,3747,1
14801,45019,26313,52431,24344,25364,38410,43526,0
23657,59992,51587,29312,38378,39128,46641,47875,1
61728,12955,30395,9292,34715,5847,50107,21239,0
13361,40558,42075,21366,36970,52504,43615,63277,1
45695,33104,32052,40214,53067,7238,13103,57378,0
18845,40539,54679,28211,39946,61544,55238,48036,1
17867,11790,2660,26643,20399,17949,27589,25207,0
22186,9184,769,64011,21931,55787,30026,63754,1
19556,48838,20046,62163,554,19477,62114,48285,0
9697,41126,42287,49269,32974,24787,34119,25946,1
18495,53389,28153,53697,9670,332,39090,48184,0
32918,14896,12644,30336,45554,19632,47782,18404,1
28516,49136,63326,46159,38970,3007,53396,17169,0
29647,20951,63514,27347,35797,15108,8728,37577,1
3011,17058,63314,64088,64657,47354,18785,3338,0
52755,56854,22497,27621,39410,46579,4101,15364,1
25592,10945,27079,21921,2623,32608,18745,15462,0
55810,64031,46580,45483,28662,19380,8221,1119,1
11971,60869,56172,29799,62895,39330,49926,44811,0
27713,11400,2067,30171,25682,22867,16585,32200,1
9229,16939,52688,51339,59869,35488,26150,1371,0
37232,3339,29190,10557,58230,9270,40059,23355,1
44299,15652,24152,63734,62291,50642,36911,42670,0
52322,49193,19580,37940,32798,21533,3147,55368,1
24818,25713,36202,49590,60824,42439,1155,19676,0
6111,21922,1836,44684,4339,64302,17021,43424,1
45608,13942,56241,21473,27033,26007,33886,34896,0
53472,24661,52982,27201,7702,2580,45237,42167,1
32108,9898,50250,29039,47398,22469,23494,46373,0
43462,132,29532,34509,55962,34377,43330,62865,1
44172,9605,64661,14515,20505,7478,35081,50214,0
17674,15936,51984,33800,36378,47688,31562,20248,1
31594,44568,27927,7268,5757,45692,54642,29043,0
33457,55783,62079,54538,28878,3309,23382,10101,1
18245,7232,30688,7203,12453,99,23301,27587,0
29244,55033,58370,5205,38462,49836,42181,61527,1
42396,53603,45049,35874,2661,23873,29951,9179,0
26520,28117,27782,15035,2846,22382,2637,22077,1
36526,3213,28246,38160,57592,39325,33315,64326,0
24171,21966,10242,45047,30313,64057,2981,34805,1
25889,45269,52825,55598,43896,27131,54772,6007,0
41453,38936,8095,23288,48754,49888,14837,17767,1
