# key_policy=split_keyset rounds=4 n_pairs=10000 seed=42
c0l,c0r,c1l,c1r,delta_left,delta_right,v0,v1,label
18452,34345,6190,2014,20538,33271,52797,8176,0
20574,18837,59291,6441,47045,20668,6603,65202,1
41415,7536,56048,31803,31543,24907,48311,42699,0
17887,63510,12489,40250,29974,25900,48585,44531,1
44651,56273,20913,59695,65498,13054,30138,47262,0
8033,41138,47503,61045,42734,20167,49107,22522,1
30089,4228,22756,37563,11629,33343,25869,51807,0
56455,58012,22961,30608,34102,38156,15899,11809,1
6449,18300,23913,13041,17496,30093,24141,28568,0
7767,49439,40801,26675,33078,43308,57160,63314,1
54465,16942,7850,28900,51819,13002,38639,28238,0
19784,45160,54342,12620,39182,33060,64800,58634,1
21517,34749,32127,32863,10610,2018,54192,64800,0
59421,437,33067,18505,26934,18940,59816,51554,1
62132,55363,17390,2770,45402,53905,10999,18748,0
40050,21484,58720,2772,30994,22840,53150,61364,1
37610,14697,31146,41714,60224,39835,43907,56152,0
1765,52377,37875,18773,38166,34252,51836,55974,1
21742,54794,14433,7019,27791,52577,33508,8970,0
36875,20605,27393,33629,64266,54048,49270,59484,1
56803,25078,27755,64520,45448,40446,48149,36963,0
32599,32820,51805,17700,46346,50448,65379,36729,1
61398,17631,26288,41276,35174,58851,43785,51084,0
23231,36703,53689,5235,35590,39724,54752,50634,1
55045,50342,60153,44152,15868,26846,5027,18049,0
59830,42959,29860,10983,40210,36136,20089,24131,1
40578,44057,52885,47213,20503,5236,12955,30456,0
50338,4946,13216,40010,63234,36632,55280,45034,1
60151,223,36867,33842,31476,34029,59944,5169,0
17601,1148,53187,34628,35586,33592,16573,18567,1
30022,32739,6119,29327,25249,3436,2725,25960,0
46318,38658,56288,59414,28430,32532,9196,13302,1
35321,48302,43516,30992,8197,50622,13655,53484,0
18906,38891,58008,54403,43842,17256,56881,13851,1
18143,8975,22637,34145,7858,42606,26064,56588,0
3484,7413,46242,50657,47422,55572,4457,28995,1
17739,40048,12313,17142,30034,56966,55611,29423,0
41975,18764,10477,55884,35610,37632,60091,62113,1
26082,23411,1530,4837,24600,18838,16017,5919,0
2712,48296,33190,16300,35646,33540,46640,48650,1
32350,9638,53844,45997,44042,38411,23544,25081,0
60372,51973,41650,16985,18790,35164,8401,57579,1
19810,17206,27491,59705,9729,43535,3668,33370,0
14892,45576,55074,36684,60686,15684,34852,22638,1
7987,29515,24804,44116,32727,57119,27768,52400,0
62208,54009,30214,28629,34054,48428,8697,6611,1
55719,29052,10545,7577,61590,27877,43227,13480,0
32268,18358,62230,55942,36122,40240,14778,10640,1
59451,42713,20318,59332,42853,16669,20194,43162,0
31224,28137,63510,1084,33262,27093,5137,64554,1
36002,22320,19739,59482,49593,49002,56210,42305,0
64063,46558,37177,59217,27398,21135,20449,30312,1
27932,33087,18452,7178,9480,40245,60451,21534,0
58917,55254,27423,19142,36154,40208,12787,8665,1
58059,59457,64801,47873,8170,21312,2698,17952,0
2087,42615,34093,15191,36106,40224,44624,48762,1
43080,32940,18377,418,61313,33038,10468,18027,0
51227,20813,19201,55933,33562,35632,39254,37244,1
38745,59420,50110,19633,21735,42157,32581,36623,0
26213,43088,57699,16252,34566,38700,52789,56863,1
22243,19878,55796,34450,36631,52020,6981,24422,0
4383,40837,37985,2769,34174,38228,36506,40624,1
33370,57743,45620,29201,12398,37790,25557,49189,0
27881,16995,17591,35227,10334,52216,11914,52524,1
17778,61304,28928,55752,13426,14000,43530,43208,0
11497,65002,59863,18831,50494,46181,53507,41048,1
28633,34857,20025,8679,8672,43470,59376,28638,0
52081,35475,23404,7492,36893,38871,16866,17960,1
44532,4579,23712,15666,61780,11473,48151,24978,0
44223,26891,10677,62507,34058,40224,50612,56734,1
33323,2039,31566,29019,63845,30380,34268,2581,0
9771,33247,41773,5363,34054,38188,42996,47070,1
264,5844,18857,56344,18593,51916,6108,38321,0
42787,13282,8745,44786,34058,40208,38081,36059,1
22088,31953,57608,29713,46912,2240,10905,38169,0
53874,19696,21828,54268,34614,40716,40578,34488,1
22693,26916,1415,38634,23842,65486,12673,37741,0
3279,13089,1082,6557,2293,10940,16366,7591,1
54251,20730,55522,37967,2825,50357,33553,19629,0
49051,36794,157,10374,48902,42812,12321,10267,1
23374,61309,44072,60517,63334,792,46131,16461,0
45973,4512,13467,48788,34574,44852,41525,35343,1
45162,62359,17713,56148,62811,10435,17405,40549,0
51408,16796,43422,18664,24910,2420,35148,57718,1
4859,50864,56139,64285,51632,15789,54347,8278,0
64504,53096,22726,23564,41790,37732,13456,1226,1
48582,44082,9492,3731,39122,41633,4596,11143,0
19389,8999,63171,36467,48510,44372,26778,30896,1
25443,61288,45418,19442,53769,42138,35851,64152,0
13894,4390,43964,40182,40442,36304,10080,14154,1
36575,17136,51188,2243,18731,18995,52271,53047,0
16085,55214,26931,30754,22502,44940,59771,4369,1
9135,54435,41317,14995,33482,60976,63244,39926,0
6011,1966,37965,40114,33590,39708,4309,2303,1
20207,55186,59153,44734,43518,31020,39293,18863,0
6193,56147,39735,30831,33542,41788,50018,58200,1
25972,36821,56655,29493,47163,64736,60065,44666,0
8415,31300,49093,62836,40730,36656,23195,19121,1
45997,8320,28667,8958,56406,638,37677,19717,0
14187,26744,6205,28660,12118,1932,24339,30665,1
60725,24534,48469,8843,20576,32093,45795,40926,0
2217,33992,58295,24524,60190,56068,35937,48251,1
61642,26591,38142,53845,25652,46474,38677,18091,0
33234,4967,11420,62979,44366,58724,37557,55967,1
35523,41686,7093,20257,37238,60919,10261,21652,0
45659,23237,8997,60289,37246,45380,59550,51364,1
14717,44688,18335,26706,32482,50882,38893,12237,0
4188,39039,37758,17175,33570,56168,34851,53353,1
55146,60024,11312,12728,64346,56256,15634,7560,0
59462,14739,26468,63131,36642,53000,53717,37375,1
886,49967,35266,40523,35508,23908,49241,6025,0
3023,15911,51170,17888,52269,31687,13800,33282,1
53593,253,39648,28959,19385,29154,53668,60415,0
28485,17930,59999,52010,34074,36128,10575,8565,1
22,45474,7453,25631,7435,54717,45492,30978,0
7233,16365,39243,43725,34058,38176,9132,13190,1
37117,56857,40503,19084,3786,38037,20196,54459,0
36219,755,2129,38899,34090,38144,36744,40866,1
64305,3766,6025,60199,60600,58769,62855,64686,0
29241,6492,49839,27104,45206,28860,27493,43855,1
64028,33782,27670,40800,38410,7318,31210,62326,0
45579,60432,7437,21260,44806,48924,24091,19969,1
21786,6291,10903,41117,32653,47118,19849,35338,0
30135,31474,38489,4534,58350,27460,3909,34799,1
5996,30878,2065,16225,8061,18431,28658,14192,0
15549,43328,47499,1148,34102,44348,38397,48631,1
23425,50936,17085,33443,6460,17499,40313,49182,0
31517,38955,49763,10607,47486,45380,58166,60172,1
16366,24049,23801,21922,25367,2131,25119,2395,0
60846,64456,28848,22268,40222,44340,5734,9804,1
2141,53957,55567,41835,53586,29102,55960,31332,0
19637,2676,51131,39248,35598,37668,18113,24299,1
29619,36997,62600,11880,34619,48877,58166,56032,0
39622,52190,6592,22754,33542,37692,20760,16674,1
22196,54662,4279,25325,17923,46955,33586,29274,0
13497,14561,18875,21977,32002,27960,3160,7266,1
46143,41826,34082,14219,12573,38121,5981,45737,0
62642,18362,19884,59070,47390,41220,45832,43794,1
33819,25755,13769,29459,45522,6024,57472,18138,0
11400,18937,41398,52461,36158,34068,25969,27995,1
39254,7512,59782,13888,28880,11032,33806,57286,0
5158,24847,34600,57915,37646,33588,29993,25875,1
53230,63970,43361,47768,26255,17274,13836,5113,0
31329,5779,63863,36271,33558,39740,27890,29912,1
30375,12490,34811,47961,61788,35731,18029,15522,0
42344,64251,10346,26595,36098,40216,24467,20361,1
29254,14141,36987,23501,57917,27888,17787,52150,0
41150,55783,55108,34343,30714,24512,31065,20835,1
15954,62324,35647,42253,46445,22137,52518,11826,0
16934,64341,50392,19937,34558,46772,47475,35129,1
51158,44422,26803,52791,44901,25521,27216,42628,0
21467,23937,56053,64645,35118,41220,3674,9840,1
46360,58897,13745,50778,32937,8267,21257,62443,0
34659,18398,34446,18334,493,64,49341,49424,1
25302,53203,36327,9665,61233,59922,44293,43046,0
39533,2511,6483,39643,33598,37652,37794,33672,1
53280,39701,45212,13491,24764,44966,19253,33839,0
45571,33294,48333,25849,3790,59127,12301,55348,1
22586,30716,24898,9161,14712,21557,12230,17035,0
14427,10885,50965,50449,65358,61332,4830,516,1
2281,12801,34906,8336,32947,4753,15080,43210,0
64929,10593,32935,17533,32006,27932,54464,50394,1
8676,49293,11750,24212,3074,40473,57705,29554,0
49824,29682,44466,1210,28434,30536,45394,43272,1
9213,2141,15113,55831,6388,53834,11168,57630,0
50502,14201,31292,38953,49018,44880,62015,57877,1
2378,19033,32583,40524,30221,54293,17171,57611,0
29584,58755,14470,42703,19222,17228,38419,40521,1
47793,59142,64369,7255,16832,64337,23991,59174,0
32181,37342,59063,6854,39682,35608,60523,64625,1
56620,38112,52797,4399,4881,34255,18892,57106,0
50543,18413,16485,53965,34058,38176,33410,37544,1
33890,40032,4514,3750,38336,37574,6146,7940,0
25103,47017,59141,8841,34058,38176,54694,50572,1
16796,3806,57085,15958,40801,12424,20290,57515,0
3508,18742,37038,60422,40218,42288,17538,31912,1
52612,47126,23249,37205,38741,10563,30098,52100,0
32768,51926,59658,51893,26890,99,19158,9151,1
48824,7498,25484,61390,56628,62084,41970,35906,0
63356,44105,27234,8573,40222,36148,23349,19231,1
38503,57907,966,20939,38305,46072,29780,21005,0
61454,61215,21784,25107,42262,36108,7953,14091,1
24651,27076,48433,53309,56698,47609,2447,27916,0
42849,6235,14959,62735,40206,60756,48954,53088,1
45847,40938,59127,48086,21984,9276,11517,23841,0
52727,56010,47857,26087,30470,48941,5949,57110,1
13090,37007,18770,883,31344,37884,41901,18977,0
46577,4190,15564,64200,35133,60054,42415,50692,1
64167,30052,34525,38500,31866,58112,36803,4281,0
798,21864,32784,52812,33550,39716,22134,20060,1
37461,5865,29924,38376,59057,33537,33980,57612,0
45183,25895,273,37987,45422,61764,54616,38258,1
39068,63437,31699,24327,58191,43210,28497,9428,0
57972,15295,6518,55447,64258,58152,55755,49633,1
49574,44337,29067,21015,45101,65318,27799,9116,0
43777,22757,9835,64917,36202,42352,62436,56318,1
22132,50946,61130,30839,47294,49013,37238,38589,0
20961,33651,61667,6763,41218,39192,53906,60040,1
29121,58635,53296,7906,41457,64489,38090,52946,0
51521,6690,4523,57858,55530,63520,54115,62377,1
4729,57060,5434,20502,1859,36594,52381,17708,0
53129,49966,23223,34746,38206,17556,3239,56589,1
22320,22744,14217,5244,24761,19620,4072,9205,0
35313,33584,5831,5164,40758,38684,2753,747,1
25056,13076,11435,8115,19787,11431,21236,13080,0
34763,18640,1205,50052,33662,35668,53019,50993,1
28371,28801,4374,15164,32709,19389,7762,10794,0
36724,10450,63078,12714,30994,6520,42918,51148,1
23525,10087,6141,35314,19480,44693,31874,40463,0
58899,46104,25453,14684,34174,36164,21003,23089,1
49593,3069,65314,35271,16027,33338,51780,30437,0
21313,42445,19454,39608,6335,16245,63116,53574,1
19551,22661,19017,31040,1558,8645,5338,13065,0
42035,27243,10037,61767,33542,39724,52824,54898,1
924,56945,14722,63909,14878,10196,56813,49191,0
44909,11875,8811,37743,36102,48396,33038,45316,1
21301,12107,11002,41912,31183,36083,31870,35138,0
49666,34597,17784,4213,34682,38736,17703,21773,1
29328,46,46787,46022,50259,46056,29374,1285,0
29638,21195,63168,51175,34054,38188,8461,12583,1
15704,65366,635,58679,16163,6753,49678,59212,0
19774,31331,52944,53687,33774,43988,14173,8039,1
52685,43077,19466,23765,33223,62608,25992,4319,0
49112,24422,10962,64054,38154,42320,57534,53476,1
25085,12943,14277,64920,22072,53015,21362,51805,0
41153,55009,5399,29677,46550,42252,30240,26362,1
56634,14158,46914,14895,27256,3425,60020,36205,0
59160,53824,26646,19812,36622,40740,13656,9586,1
6765,33368,4182,14950,2619,47166,38965,10800,0
52254,863,22828,42583,38194,42248,53057,65403,1
24957,28872,52001,51464,43612,47552,4533,553,0
3956,15677,55942,49301,54770,64936,12873,6675,1
27866,62103,39143,8079,62525,60696,40525,34664,0
377,9516,47743,36368,47878,43836,9301,13423,1
12288,34017,7887,47307,11983,15402,46305,42500,0
42726,44648,9700,9536,33538,35624,2190,164,1
21337,18613,37437,40756,49508,55169,7148,3337,0
53130,16953,608,42761,52714,58672,36275,42345,1
7628,31943,51382,46173,54650,51354,24843,31979,0
48852,65321,38194,15590,11238,50127,16893,43476,1
1603,10652,22446,37030,20973,47418,12255,50952,0
6808,51223,686,20538,6198,38957,53903,21140,1
9822,57596,3794,19341,10380,43889,50850,17759,0
36844,23063,662,51015,36218,40272,54779,50641,1
42855,2463,6641,9776,48790,12207,44792,16321,0
46191,28448,22853,27184,60714,1296,56143,13173,1
51905,42534,29044,28362,48053,51436,27879,8126,0
31200,47640,64250,10536,33562,37680,50168,54226,1
30021,42405,52190,43444,48795,3089,53472,25194,0
33710,31588,4264,63608,37638,33564,63690,59600,1
1702,56468,36989,50508,38619,6616,55858,21809,0
60775,41823,21589,8775,47410,33048,20024,30226,1
34400,59144,11132,48530,44316,23194,24936,38638,0
6337,12244,25579,21732,31530,31536,14101,14095,1
53965,12273,53960,24697,5,20360,64828,45745,0
22961,44937,55955,11393,33570,33544,63032,62994,1
45305,16856,61015,23067,24238,7107,61729,46156,0
38340,7798,17646,14278,53546,10672,35762,29480,1
30166,870,17326,3639,13944,3409,30384,19865,0
28217,34063,16223,19491,20838,51500,60214,29564,1
8820,44367,30230,21393,21602,65246,36667,9607,0
725,23464,29127,14464,29458,25384,22909,18759,1
19860,63487,54335,7092,39339,60491,47723,53131,0
48513,57538,8839,30702,40710,38700,23875,21865,1
45497,18848,59501,61542,22996,47558,63513,6155,0
19814,61771,62540,4171,47402,57600,48173,58375,1
35338,1488,64947,5700,30649,5012,36826,60407,0
10670,27765,43700,65349,33562,37680,17883,22001,1
26233,17075,52928,3162,43193,20201,9418,49818,0
10560,34177,31766,18653,21846,52572,44225,13515,1
18913,3107,43469,45236,57388,48279,17858,6521,0
8972,60630,45598,24030,37138,45320,53210,61376,1
46652,51689,52276,24174,31240,38791,32725,37466,0
15532,43064,27114,13669,21830,40285,38036,23695,1
32402,11856,35698,19835,62944,25387,20674,50697,0
30476,20309,63510,55397,36634,38704,14425,8307,1
48952,37496,44364,18643,4724,55979,11584,58783,0
14059,1568,49121,44832,35082,43264,12491,4289,1
31985,44861,20611,61878,11378,24203,54220,41269,0
